image_path,model,error,latency_ms,Hard to spot?_x,Accident or design?_x,Emotion?_x,Person or creature?_x,Gender?_x,Amusing?_x,pred_Hard to spot?_norm,pred_Accident or design?_norm,pred_Emotion?_norm,pred_Person or creature?_norm,pred_Gender?_norm,pred_Amusing?_norm,Hard to spot?_y,Accident or design?_y,Emotion?_y,Person or creature?_y,Gender?_y,Amusing?_y,gt_Hard to spot?_norm,gt_Accident or design?_norm,gt_Emotion?_norm,gt_Person or creature?_norm,gt_Gender?_norm,gt_Amusing?_norm,answered_any
000011909.jpg,gemini,,,,,,,,,,,,,,,Easy,Design,Neutral,Cartoon,Neutral,No,Easy,Design,Neutral,Cartoon,Neutral,No,False
000025858.jpg,gemma,,,,,,,,,,,,,,,Easy,Design,Neutral,Cartoon,Neutral,No,Easy,Design,Neutral,Cartoon,Neutral,No,False
000025858.jpg,qwen,,,,,,,,,,,,,,,Easy,Design,Neutral,Cartoon,Neutral,No,Easy,Design,Neutral,Cartoon,Neutral,No,False
000025858.jpg,gemini,,,,,,,,,,,,,,,Easy,Design,Neutral,Cartoon,Neutral,No,Easy,Design,Neutral,Cartoon,Neutral,No,False
000019621.jpg,gemma,,,,,,,,,,,,,,,Easy,Design,Neutral,Human-Young,Male,No,Easy,Design,Neutral,Human-Young,Male,No,False
000019621.jpg,qwen,,,,,,,,,,,,,,,Easy,Design,Neutral,Human-Young,Male,No,Easy,Design,Neutral,Human-Young,Male,No,False
000019621.jpg,gemini,,,,,,,,,,,,,,,Easy,Design,Neutral,Human-Young,Male,No,Easy,Design,Neutral,Human-Young,Male,No,False
000015988.jpg,gemma,,,,,,,,,,,,,,,Easy,Design,Neutral,Cartoon,Neutral,No,Easy,Design,Neutral,Cartoon,Neutral,No,False
000015988.jpg,qwen,,,,,,,,,,,,,,,Easy,Design,Neutral,Cartoon,Neutral,No,Easy,Design,Neutral,Cartoon,Neutral,No,False
000015988.jpg,gemini,,,,,,,,,,,,,,,Easy,Design,Neutral,Cartoon,Neutral,No,Easy,Design,Neutral,Cartoon,Neutral,No,False
000014613.jpg,gemma,,,,,,,,,,,,,,,Easy,Accident,Neutral,Other,Neutral,No,Easy,Accident,Neutral,Other,Neutral,No,False
000014613.jpg,qwen,,,,,,,,,,,,,,,Easy,Accident,Neutral,Other,Neutral,No,Easy,Accident,Neutral,Other,Neutral,No,False
000014613.jpg,gemini,,,,,,,,,,,,,,,Easy,Accident,Neutral,Other,Neutral,No,Easy,Accident,Neutral,Other,Neutral,No,False
000013881.jpg,gemma,,,,,,,,,,,,,,,Easy,Design,Happy,Cartoon,Neutral,Somewhat,Easy,Design,Happy,Cartoon,Neutral,Somewhat,False
000013881.jpg,qwen,,,,,,,,,,,,,,,Easy,Design,Happy,Cartoon,Neutral,Somewhat,Easy,Design,Happy,Cartoon,Neutral,Somewhat,False
000013881.jpg,gemini,,,,,,,,,,,,,,,Easy,Design,Happy,Cartoon,Neutral,Somewhat,Easy,Design,Happy,Cartoon,Neutral,Somewhat,False
000025909.jpg,gemma,,,,,,,,,,,,,,,Hard,Accident,Neutral,Other,Neutral,No,Hard,Accident,Neutral,Other,Neutral,No,False
000025909.jpg,qwen,,,,,,,,,,,,,,,Hard,Accident,Neutral,Other,Neutral,No,Hard,Accident,Neutral,Other,Neutral,No,False
000025909.jpg,gemini,,,,,,,,,,,,,,,Hard,Accident,Neutral,Other,Neutral,No,Hard,Accident,Neutral,Other,Neutral,No,False
000019850.jpg,gemma,,,,,,,,,,,,,,,Easy,Design,Happy,Human-Young,Female,No,Easy,Design,Happy,Human-Young,Female,No,False
000019850.jpg,qwen,,,,,,,,,,,,,,,Easy,Design,Happy,Human-Young,Female,No,Easy,Design,Happy,Human-Young,Female,No,False
000019850.jpg,gemini,,,,,,,,,,,,,,,Easy,Design,Happy,Human-Young,Female,No,Easy,Design,Happy,Human-Young,Female,No,False
000021534.jpg,gemma,,,,,,,,,,,,,,,Medium,Accident,Scared,Robot,Neutral,No,Medium,Accident,Scared,Robot,Neutral,No,False
000021534.jpg,qwen,,,,,,,,,,,,,,,Medium,Accident,Scared,Robot,Neutral,No,Medium,Accident,Scared,Robot,Neutral,No,False
000021534.jpg,gemini,,,,,,,,,,,,,,,Medium,Accident,Scared,Robot,Neutral,No,Medium,Accident,Scared,Robot,Neutral,No,False
000007829.jpg,gemma,,,,,,,,,,,,,,,Easy,Design,Disgusted,Human-Old,Male,No,Easy,Design,Disgusted,Human-Old,Male,No,False
000007829.jpg,qwen,,,,,,,,,,,,,,,Easy,Design,Disgusted,Human-Old,Male,No,Easy,Design,Disgusted,Human-Old,Male,No,False
000007829.jpg,gemini,,,,,,,,,,,,,,,Easy,Design,Disgusted,Human-Old,Male,No,Easy,Design,Disgusted,Human-Old,Male,No,False
000005033.jpg,gemma,,,,,,,,,,,,,,,Medium,Accident,Neutral,Robot,Neutral,Somewhat,Medium,Accident,Neutral,Robot,Neutral,Somewhat,False
000005033.jpg,qwen,,,,,,,,,,,,,,,Medium,Accident,Neutral,Robot,Neutral,Somewhat,Medium,Accident,Neutral,Robot,Neutral,Somewhat,False
000005033.jpg,gemini,,,,,,,,,,,,,,,Medium,Accident,Neutral,Robot,Neutral,Somewhat,Medium,Accident,Neutral,Robot,Neutral,Somewhat,False
000027895.jpg,gemma,,,,,,,,,,,,,,,Hard,Accident,Neutral,Human-Old,Male,No,Hard,Accident,Neutral,Human-Old,Male,No,False
000027895.jpg,qwen,,,,,,,,,,,,,,,Hard,Accident,Neutral,Human-Old,Male,No,Hard,Accident,Neutral,Human-Old,Male,No,False
000027895.jpg,gemini,,,,,,,,,,,,,,,Hard,Accident,Neutral,Human-Old,Male,No,Hard,Accident,Neutral,Human-Old,Male,No,False
000006787.jpg,gemma,,,,,,,,,,,,,,,Easy,Design,Happy,Cartoon,Neutral,Yes,Easy,Design,Happy,Cartoon,Neutral,Yes,False
000006787.jpg,qwen,,,,,,,,,,,,,,,Easy,Design,Happy,Cartoon,Neutral,Yes,Easy,Design,Happy,Cartoon,Neutral,Yes,False
000006787.jpg,gemini,,,,,,,,,,,,,,,Easy,Design,Happy,Cartoon,Neutral,Yes,Easy,Design,Happy,Cartoon,Neutral,Yes,False
000024939.jpg,gemma,,,,,,,,,,,,,,,Easy,Accident,Neutral,Animal,Neutral,No,Easy,Accident,Neutral,Animal,Neutral,No,False
000024939.jpg,qwen,,,,,,,,,,,,,,,Easy,Accident,Neutral,Animal,Neutral,No,Easy,Accident,Neutral,Animal,Neutral,No,False
000024939.jpg,gemini,,,,,,,,,,,,,,,Easy,Accident,Neutral,Animal,Neutral,No,Easy,Accident,Neutral,Animal,Neutral,No,False
000000679.jpg,gemma,,,,,,,,,,,,,,,Easy,Design,Happy,Cartoon,Neutral,Somewhat,Easy,Design,Happy,Cartoon,Neutral,Somewhat,False
000000679.jpg,qwen,,,,,,,,,,,,,,,Easy,Design,Happy,Cartoon,Neutral,Somewhat,Easy,Design,Happy,Cartoon,Neutral,Somewhat,False
000000679.jpg,gemini,,,,,,,,,,,,,,,Easy,Design,Happy,Cartoon,Neutral,Somewhat,Easy,Design,Happy,Cartoon,Neutral,Somewhat,False
000005842.jpg,gemma,,,,,,,,,,,,,,,Hard,Accident,Neutral,Animal,Neutral,Somewhat,Hard,Accident,Neutral,Animal,Neutral,Somewhat,False
000005842.jpg,qwen,,,,,,,,,,,,,,,Hard,Accident,Neutral,Animal,Neutral,Somewhat,Hard,Accident,Neutral,Animal,Neutral,Somewhat,False
000005842.jpg,gemini,,,,,,,,,,,,,,,Hard,Accident,Neutral,Animal,Neutral,Somewhat,Hard,Accident,Neutral,Animal,Neutral,Somewhat,False
000003219.jpg,gemma,,,,,,,,,,,,,,,Easy,Design,Happy,Alien,Neutral,No,Easy,Design,Happy,Alien,Neutral,No,False
000003219.jpg,qwen,,,,,,,,,,,,,,,Easy,Design,Happy,Alien,Neutral,No,Easy,Design,Happy,Alien,Neutral,No,False
000003219.jpg,gemini,,,,,,,,,,,,,,,Easy,Design,Happy,Alien,Neutral,No,Easy,Design,Happy,Alien,Neutral,No,False
000007743.jpg,gemma,,,,,,,,,,,,,,,Easy,Accident,Happy,Cartoon,Neutral,Somewhat,Easy,Accident,Happy,Cartoon,Neutral,Somewhat,False
000007743.jpg,qwen,,,,,,,,,,,,,,,Easy,Accident,Happy,Cartoon,Neutral,Somewhat,Easy,Accident,Happy,Cartoon,Neutral,Somewhat,False
000007743.jpg,gemini,,,,,,,,,,,,,,,Easy,Accident,Happy,Cartoon,Neutral,Somewhat,Easy,Accident,Happy,Cartoon,Neutral,Somewhat,False
000022014.jpg,gemma,,,,,,,,,,,,,,,Easy,Design,Happy,Human-Young,Male,No,Easy,Design,Happy,Human-Young,Male,No,False
000022014.jpg,qwen,,,,,,,,,,,,,,,Easy,Design,Happy,Human-Young,Male,No,Easy,Design,Happy,Human-Young,Male,No,False
000022014.jpg,gemini,,,,,,,,,,,,,,,Easy,Design,Happy,Human-Young,Male,No,Easy,Design,Happy,Human-Young,Male,No,False
000017316.jpg,gemma,,,,,,,,,,,,,,,Medium,Accident,Happy,Alien,Neutral,Somewhat,Medium,Accident,Happy,Alien,Neutral,Somewhat,False
000017316.jpg,qwen,,,,,,,,,,,,,,,Medium,Accident,Happy,Alien,Neutral,Somewhat,Medium,Accident,Happy,Alien,Neutral,Somewhat,False
000017316.jpg,gemini,,,,,,,,,,,,,,,Medium,Accident,Happy,Alien,Neutral,Somewhat,Medium,Accident,Happy,Alien,Neutral,Somewhat,False
000006169.jpg,gemma,,,,,,,,,,,,,,,Easy,Design,Neutral,Human-Adult,Neutral,Somewhat,Easy,Design,Neutral,Human-Adult,Neutral,Somewhat,False
000006169.jpg,qwen,,,,,,,,,,,,,,,Easy,Design,Neutral,Human-Adult,Neutral,Somewhat,Easy,Design,Neutral,Human-Adult,Neutral,Somewhat,False
000006169.jpg,gemini,,,,,,,,,,,,,,,Easy,Design,Neutral,Human-Adult,Neutral,Somewhat,Easy,Design,Neutral,Human-Adult,Neutral,Somewhat,False
000003340.jpg,gemma,,,,,,,,,,,,,,,Medium,Design,Neutral,Other,Neutral,No,Medium,Design,Neutral,Other,Neutral,No,False
000003340.jpg,qwen,,,,,,,,,,,,,,,Medium,Design,Neutral,Other,Neutral,No,Medium,Design,Neutral,Other,Neutral,No,False
000003340.jpg,gemini,,,,,,,,,,,,,,,Medium,Design,Neutral,Other,Neutral,No,Medium,Design,Neutral,Other,Neutral,No,False
000017078.jpg,gemma,,,,,,,,,,,,,,,Easy,Design,Neutral,Other,Neutral,No,Easy,Design,Neutral,Other,Neutral,No,False
000017078.jpg,qwen,,,,,,,,,,,,,,,Easy,Design,Neutral,Other,Neutral,No,Easy,Design,Neutral,Other,Neutral,No,False
000017078.jpg,gemini,,,,,,,,,,,,,,,Easy,Design,Neutral,Other,Neutral,No,Easy,Design,Neutral,Other,Neutral,No,False
000015422.jpg,gemma,,,,,,,,,,,,,,,Easy,Design,Neutral,Cartoon,Neutral,No,Easy,Design,Neutral,Cartoon,Neutral,No,False
000015422.jpg,qwen,,,,,,,,,,,,,,,Easy,Design,Neutral,Cartoon,Neutral,No,Easy,Design,Neutral,Cartoon,Neutral,No,False
000015422.jpg,gemini,,,,,,,,,,,,,,,Easy,Design,Neutral,Cartoon,Neutral,No,Easy,Design,Neutral,Cartoon,Neutral,No,False
000025154.jpg,gemma,,,,,,,,,,,,,,,Hard,Accident,Angry,Alien,Neutral,No,Hard,Accident,Angry,Alien,Neutral,No,False
000025154.jpg,qwen,,,,,,,,,,,,,,,Hard,Accident,Angry,Alien,Neutral,No,Hard,Accident,Angry,Alien,Neutral,No,False
000025154.jpg,gemini,,,,,,,,,,,,,,,Hard,Accident,Angry,Alien,Neutral,No,Hard,Accident,Angry,Alien,Neutral,No,False
000024626.jpg,gemma,,,,,,,,,,,,,,,Medium,Accident,Neutral,Robot,Neutral,Somewhat,Medium,Accident,Neutral,Robot,Neutral,Somewhat,False
000024626.jpg,qwen,,,,,,,,,,,,,,,Medium,Accident,Neutral,Robot,Neutral,Somewhat,Medium,Accident,Neutral,Robot,Neutral,Somewhat,False
000024626.jpg,gemini,,,,,,,,,,,,,,,Medium,Accident,Neutral,Robot,Neutral,Somewhat,Medium,Accident,Neutral,Robot,Neutral,Somewhat,False
000010171.jpg,gemma,,,,,,,,,,,,,,,Medium,,Neutral,Human-Old,Male,No,Medium,,Neutral,Human-Old,Male,No,False
000010171.jpg,qwen,,,,,,,,,,,,,,,Medium,,Neutral,Human-Old,Male,No,Medium,,Neutral,Human-Old,Male,No,False
000010171.jpg,gemini,,,,,,,,,,,,,,,Medium,,Neutral,Human-Old,Male,No,Medium,,Neutral,Human-Old,Male,No,False
000007124.jpg,gemma,,,,,,,,,,,,,,,Medium,Accident,Neutral,Human-Old,Neutral,Somewhat,Medium,Accident,Neutral,Human-Old,Neutral,Somewhat,False
000007124.jpg,qwen,,,,,,,,,,,,,,,Medium,Accident,Neutral,Human-Old,Neutral,Somewhat,Medium,Accident,Neutral,Human-Old,Neutral,Somewhat,False
000007124.jpg,gemini,,,,,,,,,,,,,,,Medium,Accident,Neutral,Human-Old,Neutral,Somewhat,Medium,Accident,Neutral,Human-Old,Neutral,Somewhat,False
000025533.jpg,gemma,,,,,,,,,,,,,,,Easy,Accident,Neutral,Other,Neutral,No,Easy,Accident,Neutral,Other,Neutral,No,False
000025533.jpg,qwen,,,,,,,,,,,,,,,Easy,Accident,Neutral,Other,Neutral,No,Easy,Accident,Neutral,Other,Neutral,No,False
000025533.jpg,gemini,,,,,,,,,,,,,,,Easy,Accident,Neutral,Other,Neutral,No,Easy,Accident,Neutral,Other,Neutral,No,False
000017179.jpg,gemma,,,,,,,,,,,,,,,Easy,Accident,Neutral,Animal,Neutral,No,Easy,Accident,Neutral,Animal,Neutral,No,False
000017179.jpg,qwen,,,,,,,,,,,,,,,Easy,Accident,Neutral,Animal,Neutral,No,Easy,Accident,Neutral,Animal,Neutral,No,False
000017179.jpg,gemini,,,,,,,,,,,,,,,Easy,Accident,Neutral,Animal,Neutral,No,Easy,Accident,Neutral,Animal,Neutral,No,False
000010977.jpg,gemma,,,,,,,,,,,,,,,Easy,Design,Happy,Other,Neutral,No,Easy,Design,Happy,Other,Neutral,No,False
000010977.jpg,qwen,,,,,,,,,,,,,,,Easy,Design,Happy,Other,Neutral,No,Easy,Design,Happy,Other,Neutral,No,False
000010977.jpg,gemini,,,,,,,,,,,,,,,Easy,Design,Happy,Other,Neutral,No,Easy,Design,Happy,Other,Neutral,No,False
000026822.jpg,gemma,,,,,,,,,,,,,,,Hard,Accident,Scared,Other,Neutral,No,Hard,Accident,Scared,Other,Neutral,No,False
000026822.jpg,qwen,,,,,,,,,,,,,,,Hard,Accident,Scared,Other,Neutral,No,Hard,Accident,Scared,Other,Neutral,No,False
000026822.jpg,gemini,,,,,,,,,,,,,,,Hard,Accident,Scared,Other,Neutral,No,Hard,Accident,Scared,Other,Neutral,No,False
000005623.jpg,gemma,,,,,,,,,,,,,,,Medium,Design,Happy,Animal,Neutral,No,Medium,Design,Happy,Animal,Neutral,No,False
000005623.jpg,qwen,,,,,,,,,,,,,,,Medium,Design,Happy,Animal,Neutral,No,Medium,Design,Happy,Animal,Neutral,No,False
000005623.jpg,gemini,,,,,,,,,,,,,,,Medium,Design,Happy,Animal,Neutral,No,Medium,Design,Happy,Animal,Neutral,No,False
000011108.jpg,gemma,,,,,,,,,,,,,,,Easy,Accident,Neutral,Animal,Neutral,No,Easy,Accident,Neutral,Animal,Neutral,No,False
000011108.jpg,qwen,,,,,,,,,,,,,,,Easy,Accident,Neutral,Animal,Neutral,No,Easy,Accident,Neutral,Animal,Neutral,No,False
000011108.jpg,gemini,,,,,,,,,,,,,,,Easy,Accident,Neutral,Animal,Neutral,No,Easy,Accident,Neutral,Animal,Neutral,No,False
000015996.jpg,gemma,,,,,,,,,,,,,,,Medium,Accident,Neutral,Animal,Neutral,Yes,Medium,Accident,Neutral,Animal,Neutral,Yes,False
000015996.jpg,qwen,,,,,,,,,,,,,,,Medium,Accident,Neutral,Animal,Neutral,Yes,Medium,Accident,Neutral,Animal,Neutral,Yes,False
000015996.jpg,gemini,,,,,,,,,,,,,,,Medium,Accident,Neutral,Animal,Neutral,Yes,Medium,Accident,Neutral,Animal,Neutral,Yes,False
000007517.jpg,gemma,,,,,,,,,,,,,,,Easy,Accident,Angry,Human-Adult,Male,Somewhat,Easy,Accident,Angry,Human-Adult,Male,Somewhat,False
000007517.jpg,qwen,,,,,,,,,,,,,,,Easy,Accident,Angry,Human-Adult,Male,Somewhat,Easy,Accident,Angry,Human-Adult,Male,Somewhat,False
000007517.jpg,gemini,,,,,,,,,,,,,,,Easy,Accident,Angry,Human-Adult,Male,Somewhat,Easy,Accident,Angry,Human-Adult,Male,Somewhat,False
000018442.jpg,gemma,,,,,,,,,,,,,,,Easy,Design,Happy,Cartoon,Neutral,No,Easy,Design,Happy,Cartoon,Neutral,No,False
000018442.jpg,qwen,,,,,,,,,,,,,,,Easy,Design,Happy,Cartoon,Neutral,No,Easy,Design,Happy,Cartoon,Neutral,No,False
000018442.jpg,gemini,,,,,,,,,,,,,,,Easy,Design,Happy,Cartoon,Neutral,No,Easy,Design,Happy,Cartoon,Neutral,No,False
000007931.jpg,gemma,,,,,,,,,,,,,,,Easy,Accident,Happy,Alien,Neutral,Somewhat,Easy,Accident,Happy,Alien,Neutral,Somewhat,False
000007931.jpg,qwen,,,,,,,,,,,,,,,Easy,Accident,Happy,Alien,Neutral,Somewhat,Easy,Accident,Happy,Alien,Neutral,Somewhat,False
000007931.jpg,gemini,,,,,,,,,,,,,,,Easy,Accident,Happy,Alien,Neutral,Somewhat,Easy,Accident,Happy,Alien,Neutral,Somewhat,False
000010515.jpg,gemma,,,,,,,,,,,,,,,Easy,Design,Neutral,Animal,Neutral,Somewhat,Easy,Design,Neutral,Animal,Neutral,Somewhat,False
000010515.jpg,qwen,,,,,,,,,,,,,,,Easy,Design,Neutral,Animal,Neutral,Somewhat,Easy,Design,Neutral,Animal,Neutral,Somewhat,False
000010515.jpg,gemini,,,,,,,,,,,,,,,Easy,Design,Neutral,Animal,Neutral,Somewhat,Easy,Design,Neutral,Animal,Neutral,Somewhat,False
000006315.jpg,gemma,,,,,,,,,,,,,,,Hard,Accident,Neutral,Alien,Neutral,Somewhat,Hard,Accident,Neutral,Alien,Neutral,Somewhat,False
000006315.jpg,qwen,,,,,,,,,,,,,,,Hard,Accident,Neutral,Alien,Neutral,Somewhat,Hard,Accident,Neutral,Alien,Neutral,Somewhat,False
000006315.jpg,gemini,,,,,,,,,,,,,,,Hard,Accident,Neutral,Alien,Neutral,Somewhat,Hard,Accident,Neutral,Alien,Neutral,Somewhat,False
000019009.jpg,gemma,,,,,,,,,,,,,,,Medium,Accident,Neutral,Human-Adult,Male,No,Medium,Accident,Neutral,Human-Adult,Male,No,False
000019009.jpg,qwen,,,,,,,,,,,,,,,Medium,Accident,Neutral,Human-Adult,Male,No,Medium,Accident,Neutral,Human-Adult,Male,No,False
000019009.jpg,gemini,,,,,,,,,,,,,,,Medium,Accident,Neutral,Human-Adult,Male,No,Medium,Accident,Neutral,Human-Adult,Male,No,False
000005242.jpg,gemma,,,,,,,,,,,,,,,Medium,Accident,Neutral,Human-Adult,Neutral,Somewhat,Medium,Accident,Neutral,Human-Adult,Neutral,Somewhat,False
000005242.jpg,qwen,,,,,,,,,,,,,,,Medium,Accident,Neutral,Human-Adult,Neutral,Somewhat,Medium,Accident,Neutral,Human-Adult,Neutral,Somewhat,False
000005242.jpg,gemini,,,,,,,,,,,,,,,Medium,Accident,Neutral,Human-Adult,Neutral,Somewhat,Medium,Accident,Neutral,Human-Adult,Neutral,Somewhat,False
000005596.jpg,gemma,,,,,,,,,,,,,,,Easy,Design,Neutral,Cartoon,Neutral,No,Easy,Design,Neutral,Cartoon,Neutral,No,False
000005596.jpg,qwen,,,,,,,,,,,,,,,Easy,Design,Neutral,Cartoon,Neutral,No,Easy,Design,Neutral,Cartoon,Neutral,No,False
000005596.jpg,gemini,,,,,,,,,,,,,,,Easy,Design,Neutral,Cartoon,Neutral,No,Easy,Design,Neutral,Cartoon,Neutral,No,False
000007015.jpg,gemma,,,,,,,,,,,,,,,Hard,Accident,Surprised,Animal,Neutral,Somewhat,Hard,Accident,Surprised,Animal,Neutral,Somewhat,False
000007015.jpg,qwen,,,,,,,,,,,,,,,Hard,Accident,Surprised,Animal,Neutral,Somewhat,Hard,Accident,Surprised,Animal,Neutral,Somewhat,False
000007015.jpg,gemini,,,,,,,,,,,,,,,Hard,Accident,Surprised,Animal,Neutral,Somewhat,Hard,Accident,Surprised,Animal,Neutral,Somewhat,False
000015178.jpg,gemma,,,,,,,,,,,,,,,Easy,Design,Happy,Other,Neutral,No,Easy,Design,Happy,Other,Neutral,No,False
000015178.jpg,qwen,,,,,,,,,,,,,,,Easy,Design,Happy,Other,Neutral,No,Easy,Design,Happy,Other,Neutral,No,False
000015178.jpg,gemini,,,,,,,,,,,,,,,Easy,Design,Happy,Other,Neutral,No,Easy,Design,Happy,Other,Neutral,No,False
000003292.jpg,gemma,,,,,,,,,,,,,,,Medium,Accident,Neutral,Animal,Neutral,No,Medium,Accident,Neutral,Animal,Neutral,No,False
000003292.jpg,qwen,,,,,,,,,,,,,,,Medium,Accident,Neutral,Animal,Neutral,No,Medium,Accident,Neutral,Animal,Neutral,No,False
000003292.jpg,gemini,,,,,,,,,,,,,,,Medium,Accident,Neutral,Animal,Neutral,No,Medium,Accident,Neutral,Animal,Neutral,No,False
000023489.jpg,gemma,,,,,,,,,,,,,,,Easy,Accident,Neutral,Cartoon,Neutral,No,Easy,Accident,Neutral,Cartoon,Neutral,No,False
000023489.jpg,qwen,,,,,,,,,,,,,,,Easy,Accident,Neutral,Cartoon,Neutral,No,Easy,Accident,Neutral,Cartoon,Neutral,No,False
000023489.jpg,gemini,,,,,,,,,,,,,,,Easy,Accident,Neutral,Cartoon,Neutral,No,Easy,Accident,Neutral,Cartoon,Neutral,No,False
000025790.jpg,gemma,,,,,,,,,,,,,,,Easy,Design,Neutral,Cartoon,Neutral,No,Easy,Design,Neutral,Cartoon,Neutral,No,False
000025790.jpg,qwen,,,,,,,,,,,,,,,Easy,Design,Neutral,Cartoon,Neutral,No,Easy,Design,Neutral,Cartoon,Neutral,No,False
000025790.jpg,gemini,,,,,,,,,,,,,,,Easy,Design,Neutral,Cartoon,Neutral,No,Easy,Design,Neutral,Cartoon,Neutral,No,False
000014487.jpg,gemma,,,,,,,,,,,,,,,Medium,Accident,Neutral,Other,Neutral,No,Medium,Accident,Neutral,Other,Neutral,No,False
000014487.jpg,qwen,,,,,,,,,,,,,,,Medium,Accident,Neutral,Other,Neutral,No,Medium,Accident,Neutral,Other,Neutral,No,False
000014487.jpg,gemini,,,,,,,,,,,,,,,Medium,Accident,Neutral,Other,Neutral,No,Medium,Accident,Neutral,Other,Neutral,No,False
000005197.jpg,gemma,,,,,,,,,,,,,,,Medium,Accident,Angry,Animal,Neutral,Somewhat,Medium,Accident,Angry,Animal,Neutral,Somewhat,False
000005197.jpg,qwen,,,,,,,,,,,,,,,Medium,Accident,Angry,Animal,Neutral,Somewhat,Medium,Accident,Angry,Animal,Neutral,Somewhat,False
000005197.jpg,gemini,,,,,,,,,,,,,,,Medium,Accident,Angry,Animal,Neutral,Somewhat,Medium,Accident,Angry,Animal,Neutral,Somewhat,False
000010135.jpg,gemma,,,,,,,,,,,,,,,Medium,Accident,Surprised,Robot,Neutral,No,Medium,Accident,Surprised,Robot,Neutral,No,False
000010135.jpg,qwen,,,,,,,,,,,,,,,Medium,Accident,Surprised,Robot,Neutral,No,Medium,Accident,Surprised,Robot,Neutral,No,False
000010135.jpg,gemini,,,,,,,,,,,,,,,Medium,Accident,Surprised,Robot,Neutral,No,Medium,Accident,Surprised,Robot,Neutral,No,False
000000365.jpg,gemma,,,,,,,,,,,,,,,Easy,Design,Happy,Human-Adult,Male,Somewhat,Easy,Design,Happy,Human-Adult,Male,Somewhat,False
000000365.jpg,qwen,,,,,,,,,,,,,,,Easy,Design,Happy,Human-Adult,Male,Somewhat,Easy,Design,Happy,Human-Adult,Male,Somewhat,False
000000365.jpg,gemini,,,,,,,,,,,,,,,Easy,Design,Happy,Human-Adult,Male,Somewhat,Easy,Design,Happy,Human-Adult,Male,Somewhat,False
000007731.jpg,gemma,,,,,,,,,,,,,,,Easy,Accident,Scared,Robot,Neutral,Somewhat,Easy,Accident,Scared,Robot,Neutral,Somewhat,False
000007731.jpg,qwen,,,,,,,,,,,,,,,Easy,Accident,Scared,Robot,Neutral,Somewhat,Easy,Accident,Scared,Robot,Neutral,Somewhat,False
000007731.jpg,gemini,,,,,,,,,,,,,,,Easy,Accident,Scared,Robot,Neutral,Somewhat,Easy,Accident,Scared,Robot,Neutral,Somewhat,False
000026671.jpg,gemma,,,,,,,,,,,,,,,Easy,Accident,Neutral,Human-Old,Male,No,Easy,Accident,Neutral,Human-Old,Male,No,False
000026671.jpg,qwen,,,,,,,,,,,,,,,Easy,Accident,Neutral,Human-Old,Male,No,Easy,Accident,Neutral,Human-Old,Male,No,False
000026671.jpg,gemini,,,,,,,,,,,,,,,Easy,Accident,Neutral,Human-Old,Male,No,Easy,Accident,Neutral,Human-Old,Male,No,False
000018410.jpg,gemma,,,,,,,,,,,,,,,Hard,Accident,Neutral,Other,Neutral,No,Hard,Accident,Neutral,Other,Neutral,No,False
000018410.jpg,qwen,,,,,,,,,,,,,,,Hard,Accident,Neutral,Other,Neutral,No,Hard,Accident,Neutral,Other,Neutral,No,False
000018410.jpg,gemini,,,,,,,,,,,,,,,Hard,Accident,Neutral,Other,Neutral,No,Hard,Accident,Neutral,Other,Neutral,No,False
000013531.jpg,gemma,,,,,,,,,,,,,,,Easy,Accident,Neutral,Other,Neutral,No,Easy,Accident,Neutral,Other,Neutral,No,False
000013531.jpg,qwen,,,,,,,,,,,,,,,Easy,Accident,Neutral,Other,Neutral,No,Easy,Accident,Neutral,Other,Neutral,No,False
000013531.jpg,gemini,,,,,,,,,,,,,,,Easy,Accident,Neutral,Other,Neutral,No,Easy,Accident,Neutral,Other,Neutral,No,False
000011118.jpg,gemma,,,,,,,,,,,,,,,Easy,Design,Happy,Cartoon,Neutral,No,Easy,Design,Happy,Cartoon,Neutral,No,False
000011118.jpg,qwen,,,,,,,,,,,,,,,Easy,Design,Happy,Cartoon,Neutral,No,Easy,Design,Happy,Cartoon,Neutral,No,False
000011118.jpg,gemini,,,,,,,,,,,,,,,Easy,Design,Happy,Cartoon,Neutral,No,Easy,Design,Happy,Cartoon,Neutral,No,False
000001798.jpg,gemma,,,,,,,,,,,,,,,Easy,Accident,Neutral,Cartoon,Neutral,No,Easy,Accident,Neutral,Cartoon,Neutral,No,False
000001798.jpg,qwen,,,,,,,,,,,,,,,Easy,Accident,Neutral,Cartoon,Neutral,No,Easy,Accident,Neutral,Cartoon,Neutral,No,False
000001798.jpg,gemini,,,,,,,,,,,,,,,Easy,Accident,Neutral,Cartoon,Neutral,No,Easy,Accident,Neutral,Cartoon,Neutral,No,False
000024538.jpg,gemma,,,,,,,,,,,,,,,Easy,Accident,Neutral,Cartoon,Neutral,No,Easy,Accident,Neutral,Cartoon,Neutral,No,False
000024538.jpg,qwen,,,,,,,,,,,,,,,Easy,Accident,Neutral,Cartoon,Neutral,No,Easy,Accident,Neutral,Cartoon,Neutral,No,False
000024538.jpg,gemini,,,,,,,,,,,,,,,Easy,Accident,Neutral,Cartoon,Neutral,No,Easy,Accident,Neutral,Cartoon,Neutral,No,False
000002668.jpg,gemma,,,,,,,,,,,,,,,Hard,Accident,Scared,Alien,Male,No,Hard,Accident,Scared,Alien,Male,No,False
